1330,Finisarea materialelor textile,30600,30600,30600,30600
7911,Activităţi ale agenţiilor turistice,30600,30600,30600,30600
7990,Alte servicii de rezervare şi asistenţă turistică,30600,30600,30600,30600
2562,Operaţiuni de mecanică generală,30600,30600,30600,30600
2573,Fabricarea uneltelor,30600,30600,30600,30600
2599,Fabricarea altor articole din metal n.c.a.,30600,30600,30600,30600
8020,Activităţi de servicii privind sistemele de securizare,31640,31640,31640,31640
1814,Legătorie si servicii conexe,30600,30600,30600,30600
4312,Lucrări de pregătire a terenului,30600,30600,30600,30600
4313,Lucrări de foraj şi sondaj pentru construcţii,30600,30600,30600,30600
9313,Activitatea ale centrelor de fitness,30600,30600,30600,30600
9319,Alte activităţi sportive,30600,30600,30600,30600
9329,Alte activităţi recreative şi distractive n.c.a.,30600,30600,30600,30600
9604,Activităţi de întreţinere corporală,30600,30600,30600,30600
9321,Bâlciuri şi parcuri de distracţii,30600,30600,30600,30600
9329,Alte activităţi recreative şi distractive n.c.a.,30600,30600,30600,30600
1071,Fabricarea   pâinii;   fabricarea   prăjiturilor   şi   a   produselor proaspete de patiserie,32140,31040,30600,30600
1072,Fabricarea  biscuiţilor  şi  pişcoturilor;  fabricarea  prăjiturilor  şi produselor conservate de patiserie,31540,30600,30600,30600
4724,"Comerţ  cu  amănuntul  al  pâinii,  produselor  de  patiserie  şi produselor zaharoase, în magazine specializate",31240,30600,30600,30600
4729,"Comerţ   cu   amănuntul   al   altor   produse   alimentare,   în magazine specializate",31240,30600,30600,30600
4781,"Comerţ  cu  amănuntul  al  produselor  alimentare,  băuturilor  şi produselor din tutun efectuat prin standuri, chioşcuri şi pieţe",30600,30600,30600,30600
1511,Tăbăcirea şi finisarea pieilor; prepararea şi vopsirea blănurilor,30600,30600,30600,30600
1629,"Fabricarea  altor  produse  din  lemn;  fabricarea  articolelor  din plută, paie şi din alte materiale vegetale împletite",30600,30600,30600,30600
1910,Fabricarea produselor de cocserie,30600,30600,30600,30600
2014,"Fabricarea altor produse chimice organice, de bază",30600,30600,30600,30600
2352,Fabricarea varului şi ipsosului,30600,30600,30600,30600
4789,"Comerţ cu amănuntul prin standuri, chioşcuri şi pieţe al altor produse",30600,30600,30600,30600
2521,Producţia de radiatoare şi cazane pentru încălzire centrală,30600,30600,30600,30600
2591,"Fabricarea de recipiente, containere şi alte produse similare din oţel",30600,30600,30600,30600
2592,Fabricarea ambalajelor uşoare din metal,30600,30600,30600,30600
2893,"Fabricarea utilajelor pentru prelucrarea produselor alimentare, băuturilor si tutunului",30600,30600,30600,30600
9522,Repararea     dispozitivelor     de     uz     gospodăresc     şi     a echipamentelor pentru casă şi grădină,30600,30600,30600,30600
2572,Fabricarea articolelor de feronerie,30600,30600,30600,30600
4752,"Comerţ cu amănuntul al articolelor de fierărie, al articolelor din sticlă şi a celor pentru vopsit, în magazine specializate",31240,30600,30600,30600
1082,"Fabricarea produselor din cacao, a ciocolatei şi a produselor zaharoase",31540,30600,30600,30600
1089,Fabricarea altor produse alimentare n.c.a.,30600,30600,30600,30600
4789,"Comerţ cu amănuntul prin standuri, chioşcuri si pieţe al altor produse",30600,30600,30600,30600
1039,Prelucrarea şi conservarea fructelor şi legumelor n.c.a.,30600,30600,30600,30600
1052,Fabricarea îngheţatei,30600,30600,30600,30600
4729,"Comerţ   cu   amănuntul   al   altor   produse   alimentare,   în magazine specializate",31240,30600,30600,30600
4781,"Comerţ  cu  amănuntul  al  produselor  alimentare,  băuturilor  si produselor din tutun efectuat prin standuri, chioşcuri şi pieţe",30600,30600,30600,30600
1073,"Fabricarea  macaroanelor,  tăieţeilor,  cuş-cuş-ului  şi  a  altor produse făinoase similare",30600,30600,30600,30600
4729,"Comerţ   cu   amănuntul   al   altor   produse   alimentare,   în magazine specializate",31240,30600,30600,30600
4781,"Comerţ  cu  amănuntul  al  produselor  alimentare,  băuturilor  si produselor din tutun efectuat prin standuri, chioşcuri şi pieţe",30600,30600,30600,30600
1320,Producţia de ţesături,30600,30600,30600,30600
1629,"Fabricarea  altor  produse  din  lemn;  fabricarea  articolelor  din plută, paie şi din alte materiale vegetale împletite",30600,30600,30600,30600
2341,Fabricarea  articolelor  ceramice  pentru  uz  gospodăresc  şi ornamental,30600,30600,30600,30600
3299,Fabricarea altor produse manufacturiere n.c.a.,30600,30600,30600,30600
4778,"Comerţ   cu   amănuntul   al   altor   bunuri   noi,   în   magazine specializate",31240,30600,30600,30600
4789,"Comerţ cu amănuntul prin standuri, chioşcuri şi pieţe al altor produse",30600,30600,30600,30600
1394,"Fabricarea de odgoane, frânghii, sfori şi plase",30600,30600,30600,30600
4778,"Comerţ   cu   amănuntul   al   altor   bunuri   noi,   în   magazine specializate",31240,30600,30600,30600
4789,"Comerţ cu amănuntul prin standuri, chioşcuri şi pieţe al altor produse",30600,30600,30600,30600
3102,Fabricarea de mobilă pentru bucătării,30600,30600,30600,30600
3103,Fabricarea de saltele şi somiere,30600,30600,30600,30600
3109,Fabricarea de mobilă n.c.a.,30600,30600,30600,30600
4759,"Comerţ cu amănuntul al mobilei, al articolelor de iluminat şi al
articolelor de uz casnic n.c.a., în magazine specializate",31240,30600,30600,30600
9524,Repararea mobilei şi a furniturilor casnice,30600,30600,30600,30600
3240,Fabricarea jocurilor si jucăriilor,30600,30600,30600,30600
4765,"Comerţ  cu  amănuntul  al  jocurilor  şi  jucăriilor,  în  magazine specializate",31240,30600,30600,30600
9529,Repararea articolelor de uz personal şi gospodăresc n.c.a.,30600,30600,30600,30600
1084,Fabricarea condimentelor şi ingredientelor,30600,30600,30600,30600
4729,"Comerţ   cu   amănuntul   al   altor   produse   alimentare,   în magazine specializate",31240,30600,30600,30600
0162,Activităţi auxiliare pentru creşterea animalelor,30600,30600,30600,30600
0311,Pescuitul maritim,30600,30600,30600,30600
0312,Pescuitul în ape dulci,30600,30600,30600,30600
4638,"Comerţ cu ridicata specializat al altor alimente, inclusiv peşte, crustacee şi moluşte",32640,31640,31640,31640
4723,"Comerţ cu amănuntul al peştelui, crustaceelor şi moluştelor, în magazine specializate",31240,30600,30600,30600
9522,Repararea     dispozitivelor     de     uz     gospodăresc     şi     a echipamentelor pentru casă şi grădină,30600,30600,30600,30600
9529,Repararea articolelor de uz personal şi gospodăresc n.c.a.,30600,30600,30600,30600
9525,Repararea ceasurilor şi a bijuteriilor,30600,30600,30600,30600
9529,Repararea articolelor de uz personal şi gospodăresc n.c.a.,30600,30600,30600,30600
3312,Repararea maşinilor,30600,30600,30600,30600
3313,Repararea echipamentelor electronice şi optice,30600,30600,30600,30600
3319,Repararea altor echipamente,30600,30600,30600,30600
9511,Repararea calculatoarelor şi a echipamentelor periferice,31340,30600,30600,30600
9512,Repararea echipamentelor de comunicaţii,30600,30600,30600,30600
9521,"Repararea aparatelor electronice, de uz casnic",30600,30600,30600,30600
9522,Repararea     dispozitivelor     de     uz     gospodăresc     şi     a echipamentelor pentru casă şi grădină,30600,30600,30600,30600
9529,Repararea articolelor de uz personal şi gospodăresc n.c.a.,30600,30600,30600,30600
4540,"Comerţ    cu    motociclete,    piese    şi    accesorii    aferente; întreţinerea şi repararea motocicletelor",30600,30600,30600,30600
9529,Repararea articolelor de uz personal şi gospodăresc n.c.a.,30600,30600,30600,30600
9523,Repararea încălţămintei şi a articolelor din piele,30600,30600,30600,30600
3317,Repararea  şi  întreţinerea  altor   echipamente  de  transport n.c.a.,30600,30600,30600,30600
4329,Alte lucrări de instalaţii pentru construcţii,30600,30600,30600,30600
1629,"Fabricarea  altor  produse  din  lemn;  fabricarea  articolelor  din plută, paie şi din alte materiale vegetale împletite",30600,30600,30600,30600
3099,Fabricarea altor mijloace de transport n.c.a.,30600,30600,30600,30600
3299,Fabricarea altor produse manufacturiere n.c.a.,30600,30600,30600,30600
0161,Activităţi auxiliare pentru producţia vegetală,30600,30600,30600,30600
0163,Activităţi după recoltare,30600,30600,30600,30600
1011,Prelucrarea şi conservarea cărnii,30600,30600,30600,30600
1013,Fabricarea   produselor   din   carne   (inclusiv   din   carne   de pasăre),30600,30600,30600,30600
5530,"Parcuri pentru rulote, campinguri şi tabere",30600,30600,30600,30600
9609,Alte activităţi de servicii n.c.a.,30600,30600,30600,30600
2720,Fabricarea de acumulatori şi baterii,30600,30600,30600,30600
3314,Repararea ehipamentelor electrice,30600,30600,30600,30600
9609,Alte activităţi de servicii n.c.a.,30600,30600,30600,30600
1101,"Distilarea, rafinarea şi mixarea băuturilor alcoolice",30600,30600,30600,30600
1104,"Fabricarea altor băuturi nedistilate, obţinute prin fermentare",30600,30600,30600,30600
2562,Operaţiuni de mecanică generală,30600,30600,30600,30600
2592,Fabricarea ambalajelor uşoare din metal,30600,30600,30600,30600
2594,"Fabricarea   de   şuruburi,   buloane   şi   alte   articole   filetate; fabricarea de nituri şi şaibe",30600,30600,30600,30600
2829,Fabricarea altor maşini si utlaje de utilizare generala n.c.a.,30600,30600,30600,30600
8425,Activitati  de  lupta  împotriva  incendiilor  şi  de  prevenire  a acestora,30600,30600,30600,30600
9609,Alte activităţi de servicii n.c.a.,30600,30600,30600,30600
4321,Lucrări de instalaţii electrice,31040,31040,31040,31040
4322,"Lucrări de instalaţii sanitare, de încălzire şi de aer condiţionat",32640,31340,30600,30600
4329,Alte lucrări de instalaţii pentru construcţii,30600,30600,30600,30600
4399,Alte lucrări speciale de construcţii n.c.a.,32840,31540,30600,30600
9522,Repararea     dispozitivelor     de     uz     gospodăresc     şi     a echipamentelor pentru casă şi grădină,30600,30600,30600,30600
9529,Repararea articolelor de uz personal şi gospodăresc n.c.a.,30600,30600,30600,30600
1107,Producţia de băuturi răcoritoare nealcoolice; producţia de ape minerale şi alte ape îmbuteliate,30600,30600,30600,30600
0162,Activitati auxiliare pentru creşterea animalelor,30600,30600,30600,30600
0162,Activitati auxiliare pentru creşterea animalelor,30600,30600,30600,30600
4331,Lucrări de ipsoserie,30600,30600,30600,30600
8129,Alte activităţi de curăţenie,30600,30600,30600,30600
9609,Alte activităţi de servicii n.c.a.,30600,30600,30600,30600
0162,Activităţi auxiliare pentru creşterea animalelor,30600,30600,30600,30600
7500,Activităţi veterinare,30600,30600,30600,30600
9602,Coafura şi alte activităţi de înfrumuseţare coafura *,31200,30600,30600,30600
9602,Coafura şi alte activităţi de înfrumuseţare cosmetică  *,31200,30600,30600,30600
9602,Coafura şi alte activităţi de înfrumuseţare – frizerie  *,30600,30600,30600,30600
9602,"Coafura  şi  alte  activităţi  de  înfrumuseţare  –    manichiură,
pedichiură  *",30600,30600,30600,30600
9604,Activităţi de întreţinere corporală,30600,30600,30600,30600
1011,Prelucrarea si conservarea cărnii,30600,30600,30600,30600
4722,"Comerț cu amănuntul  al cărnii  și al  produselor din carne, in magazine specializate",31240,30600,30600,30600
1061,Fabricarea produselor de morărit,30600,30600,30600,30600
1091,Fabricarea preparatelor pentru hrana animalelor de fermă,30600,30600,30600,30600
4120,Lucrări de construcţii a clădirilor rezidenţiale şi nerezidenţiale,32840,31540,30600,30600
4333,Lucrări de pardosire şi placare a pereţilor,32840,31540,30600,30600
4334,"Lucrări de vopsitorie, zugrăveli şi montări de geamuri",32840,31540,30600,30600
4339,Alte lucrări de finisare,32840,31540,30600,30600
4399,Alte lucrări speciale de construcţii n.c.a.,32840,31540,30600,30600
4399,Alte lucrări speciale de construcţii n.c.a.,32840,31540,30600,30600
8121,Activitati generale de curatenie a clădirilor,30600,30600,30600,30600
8122,Activităţi specializate de curăţenie,30600,30600,30600,30600
8129,Alte activităţi de curățenie,30600,30600,30600,30600
2562,Operaţiuni de mecanică generală,30600,30600,30600,30600
4391,"Lucrări de învelitori, şarpante şi terase la construcţii",30600,30600,30600,30600
3700,Colectarea şi epurarea apelor uzate,30600,30600,30600,30600
3900,Activităţi şi servicii de decontaminare,30600,30600,30600,30600
8129,Alte activităţi de curăţenie,30600,30600,30600,30600
8559,Alte forme de învăţământ n.c.a.,30600,30600,30600,30600
8230,"Activităţi de organizare a expoziţiilor, târgurilor şi congreselor",30600,30600,30600,30600
9002,Activităţi suport pentru interpretarea artistică (spectacole),30600,30600,30600,30600
9004,Activităţi de gestionare a sălilor de spectacole,30600,30600,30600,30600
1330,Finisarea materialelor textile,30600,30600,30600,30600
9529,Repararea articolelor de uz personal şi gospodăresc n.c.a.,30600,30600,30600,30600
9609,Alte activităţi de servicii n.c.a.,30600,30600,30600,30600
1395,"Fabricarea  de  textile  neţesute  şi  articole  din  acestea,  cu excepţia confecţiilor de îmbrăcăminte",30600,30600,30600,30600
1396,Fabricarea de articole tehnice şi industriale din textile,30600,30600,30600,30600
9609,Alte activităţi de servicii n.c.a.,30600,30600,30600,30600
2431,Tragere la rece a barelor,30600,30600,30600,30600
2432,Laminare la rece a benzilor înguste,30600,30600,30600,30600
2433,Producţia de profile obţinute la rece,30600,30600,30600,30600
2434,Trefilarea firelor la rece,30600,30600,30600,30600
2445,Producţia altor metale neferoase,30600,30600,30600,30600
2550,Fabricarea   produselor   metalice   obţinute   prin   deformare plastică; metalurgia pulberilor,30600,30600,30600,30600
2593,Fabricarea articolelor din fire metalice; fabricarea de lanţuri şi arcuri,30600,30600,30600,30600
2711,"Fabricarea  motoarelor,  generatoarelor  şi  transformatoarelor electrice",30600,30600,30600,30600
3314,Repararea echipamentelor electrice,30600,30600,30600,30600
1041,Fabricarea uleiurilor şi grăsimilor,30600,30600,30600,30600
2053,Fabricarea uleiurilor esenţiale,30600,30600,30600,30600
1085,Fabricarea de mâncăruri preparate,30600,30600,30600,30600
5629,Alte activităţi de alimentaţie n.c.a.,30600,30600,30600,30600
9603,Activităţi de pompe funebre şi similare,30600,30600,30600,30600
8553,Şcoli de conducere (pilotaj),30840,30840,30840,30840
0161,Activităţi auxiliare pentru producţia vegetală,30600,30600,30600,30600
2562,Operaţiuni de mecanică generală,30600,30600,30600,30600
2573,Fabricarea uneltelor,30600,30600,30600,30600
2591,"Fabricarea de recipiente, containere şi alte produse similare din oţel",30600,30600,30600,30600
2592,Fabricarea ambalajelor uşoare din metal,30600,30600,30600,30600
2594,"Fabricarea   de   şuruburi,   buloane   şi   alte   articole   filetate; fabricarea de nituri şi şaibe",30600,30600,30600,30600
2599,Fabricarea altor articole din metal n.c.a.,30600,30600,30600,30600
2331,Fabricarea plăcilor şi dalelor din ceramică,30600,30600,30600,30600
4322,"Lucrări de instalaţii sanitare, de încălzire şi de aer condiţionat",32640,31340,30600,30600
4329,Alte lucrări de instalaţii pentru construcţii,30600,30600,30600,30600
4399,Alte lucrări speciale de construcţii n.c.a.,32840,31540,30600,30600
8122,Activităţi specializate de curăţenie,30600,30600,30600,30600
9609,Alte activităţi de servicii n.c.a.,30600,30600,30600,30600
9601,Spălarea   şi   curăţarea   (uscată)   articolelor   textile   şi   a produselor din blană,31140,30600,30600,30600
3312,Repararea maşinilor,30600,30600,30600,30600
4520,Întreţinerea şi repararea autovehiculelor,32640,31340,30600,30600
8122,Activitatea specializată de curăţenie,30600,30600,30600,30600
4761,"Comerţ cu amănuntul al cărţilor, în magazine specializate",31240,30600,30600,30600
4762,"Comerţ cu amănuntul al ziarelor şi articolelor de papetărie, în magazine specializate",31240,30600,30600,30600
4789,"Comerţ cu amănuntul prin standuri, chioşcuri şi pieţe al altor produse",30600,30600,30600,30600
4799,"Comerţ    cu    amănuntul    efectuat    în    afara    magazinelor, standurilor, chioşcurilor şi pieţelor",30600,30600,30600,30600
8891,Activitatea de îngrijire zilnică pentru copii,30600,30600,30600,30600
8899,"Alte activităţi de asistentă socială, fără cazare n.c.a.",30600,30600,30600,30600
8810,"Activităţi de asistentă  socială făra cazare,  pentru  bătrâni   şi pentru persoane aflate în incapacitate de a se îngriji singure",30600,30600,30600,30600
6202,Activităţi de consultanţă în tehnologia informaţiei,50000,50000,50000,50000
6203,Activităţi    de    management    (gestiune    si    exploatare)    a mijloacelor de calcul,50000,50000,50000,50000
1610,Tăierea şi rindeluirea lemnului,30600,30600,30600,30600
1629,"Fabricarea  altor  produse  din  lemn;  fabricarea  articolelor  din plută, paie şi din alte materiale vegetale împletite",30600,30600,30600,30600
2370,"Tăierea, fasonarea şi finisarea pietrei",30600,30600,30600,30600
1393,Fabricarea de covoare şi mochete,30600,30600,30600,30600
1032,Fabricarea sucurilor de fructe şi legume,30600,30600,30600,30600
1102,Fabricarea vinurilor din struguri,30600,30600,30600,30600
1103,Fabricarea cidrului şi a altor vinuri din fructe,30600,30600,30600,30600
1104,"Fabricarea altor băuturi nedistilate, obţinute prin fermentare",30600,30600,30600,30600
2562,Operaţiuni de mecanică generală,30600,30600,30600,30600
9529,Repararea articolelor de uz personal şi gospodăresc n.c.a.,30600,30600,30600,30600
9609,Alte activităţi de servicii n.c.a.,30600,30600,30600,30600
4941,Transporturi rutiere mărfuri,32640,32640,32640,32640
5221,Activităţi de servicii anexe pentru transporturi terestre,30600,30600,30600,30600
4932,Transporturi cu taxiuri,30600,30600,30600,30600
5030,Transportul de pasageri pe căi navigabile interioare,30600,30600,30600,30600
5040,Transportul de marfă pe căi navigabile interioare,30600,30600,30600,30600
2211,Fabricarea  anvelopelor  şi  a  camerelor  de  aer;  reşaparea  si refacerea anvelopelor,30600,30600,30600,30600
4520,Întreţinerea şi repararea autovehiculelor,32640,31340,30600,30600
2561,Tratarea şi acoperirea metalelor,30600,30600,30600,30600
